,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,CategoryName,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub
2019,2019,1445,2171,2967,0.970575627390872,32392,1412,197,157000,66212519,38,18,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.2063171572155591,0.0496712252647176,0.0089935732893421,0.0012547690779039
2020,2020,5638,6167,6864,0.7594437348781184,13863733,119192,8305,107000,501505659,67,39,23,10,0,1,2,0,3,1,3,2025,10,11,5,0.3333333333333333,129.5663872300259,0.0091964401509723,1.1139335146400502,0.077616097045822
2021,2021,1664,2213,2310,0.947023639541726,161433,2695,68,79000,24474484,73,36,28,4,0,9,1,0,0,2,0,2025,10,18,5,0.3333333333333333,2.043429830002152,0.0171153536429748,0.0341134922342755,0.000860748598119
2022,2022,1833,3170,289,0.8945735436717541,126756,2625,962,49400,58304923,87,45,20,0,0,4,2,0,0,2,2,2025,10,16,3,0.6666666666666666,2.56585899070869,0.0282982399394116,0.0531365761826683,0.0194732900143721
2023,2023,5951,2956,6178,0.9245354781413652,817997,24788,1482,624000,225298785,30,14,26,5,0,5,0,0,0,2,1,2025,10,17,4,0.0,1.3108905274190266,0.032114992946193,0.0397242953136293,0.0023749961939163
2024,2024,5491,6296,6091,0.8059574281131745,81378,4139,237,21800,13619465,67,10,10,7,0,6,1,0,0,1,0,2025,10,13,0,0.1666666666666666,3.732764552084767,0.0537730864227872,0.1898536764368606,0.0108710609605063
2025,2025,3684,1220,6555,0.5119481204163776,288358,6232,553,11700,37156280,67,29,10,7,0,6,1,0,0,1,0,2025,10,2,3,0.6666666666666666,24.64387659174429,0.0235296973564202,0.5326040509358174,0.0472609178702674
2026,2026,1449,4741,3426,0.9203922036269888,1856022,16006,46,306000,899824082,93,48,26,5,0,5,2,0,0,1,1,2025,10,17,4,0.0,6.065411550942644,0.0086485997210163,0.0523070186045143,0.0001503263061231
2027,2027,4031,5392,7085,0.8632612713823846,6587551,100045,1284,351000,2779680092,46,23,24,3,0,2,2,0,3,1,1,2025,10,15,2,1.0,18.76789809715642,0.0153818899645877,0.2850276779838234,0.003658109236156
2028,2028,4992,3923,2511,0.9671946049249982,208947,1761,29,1010000,1073952867,87,28,25,2,0,7,1,0,0,2,2,2025,10,19,6,0.5,0.2068780129920663,0.0085667247353408,0.001743562630136,2.871284285857143e-05
2029,2029,982,4930,7488,0.7423713601601776,9600642,195117,2040,330000,1443666505,46,23,26,5,0,5,0,0,3,1,1,2025,10,10,4,0.0,29.09276638555641,0.0205358120284235,0.5912618446610768,0.0061817994490925
2030,2030,2688,581,2728,0.8536488619566853,6651457,108816,106,2950000,691801391,12,5,26,5,0,5,0,0,3,1,1,2025,10,15,2,1.0,2.254730422125281,0.016375657788112,0.036886767157028,3.593219120942671e-05
2031,2031,6259,3165,203,0.8877468532390367,85692,893,18,29300,15329743,61,28,25,2,0,7,1,0,0,2,2,2025,10,16,3,0.6666666666666666,2.924541824511109,0.0106309733583839,0.0304767755366711,0.0006143135046585
2032,2032,2262,7110,1336,0.949765738512042,1565456,14361,592,2310000,797292088,7,3,25,2,0,7,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.6776862867158931,0.0095518433275394,0.0062168804255928,0.0002562769453346
2033,2033,6122,6398,7418,0.8790796489058721,2074441,12528,139,74500,666069839,46,23,23,10,0,1,2,0,0,1,3,2025,10,15,2,1.0,27.844471886283404,0.0061062203715505,0.168158816660179,0.0018657467684997
2034,2034,2405,1599,161,0.8615578938118915,3278841,19259,14,2360000,1739255017,42,35,28,4,0,9,1,0,0,0,0,2025,10,15,2,1.0,1.389338818076772,0.005877989851295,0.0081605897624619,5.932200876186069e-06
2035,2035,3069,3517,4023,0.9261431427127036,1969662,18478,85,653000,587729464,67,46,1,8,0,3,2,0,0,1,3,2025,10,17,4,0.0,3.01632309904579,0.0094244548432904,0.0282970470183047,0.0001301682539536
2036,2036,2381,577,5161,0.7005723951157279,34084138,864428,1091,100000,503167883,67,2,23,10,2,1,3,0,1,1,3,2025,10,9,3,0.6666666666666666,340.8379716202838,0.0253936002314742,8.64419355806442,0.0109098909010909
2037,2037,1645,3488,1931,0.9475417449891664,82368,1510,5,174000,15877806,61,28,20,0,0,4,2,0,0,2,2,2025,10,18,5,0.3333333333333333,0.4733765897897138,0.0183928419672449,0.0086781110453388,2.873546703754576e-05
2038,2038,6184,1895,2239,0.8503026727462384,5953122,103465,139,617000,548324809,67,5,26,5,0,5,2,0,3,1,1,2025,10,14,1,0.8333333333333333,9.648480310404684,0.0174033024347052,0.1676901658182077,0.0002252832653431
2039,2039,1766,4978,4426,0.8610755630591029,629854,2818,425,699000,184089608,47,24,25,2,0,7,0,0,0,2,2,2025,10,15,2,1.0,0.9010773947390632,0.0051488040898301,0.0040314677661405,0.0006080105750921
2040,2040,8032,856,2045,0.9467176717577104,259373,3138,240,28600,58187342,2,0,2,6,0,0,0,0,0,2,0,2025,10,18,5,0.3333333333333333,9.068668927659871,0.0130236646695505,0.1097164434809971,0.0083913149889863
2041,2041,865,4265,4623,0.8632509155497701,147286,967,87,21300,5656234,21,10,2,6,0,0,0,0,0,2,0,2025,10,15,2,1.0,6.914511055818975,0.0071560966005146,0.0453969297216093,0.0040843152903619
2042,2042,1125,1319,1050,0.8903634269646545,6466361,99109,60,710000,1317801547,39,19,26,5,0,5,0,0,3,1,1,2025,10,16,3,0.6666666666666666,9.107537876707216,0.015336134908624,0.1395899442395151,8.450692322968559e-05
2043,2043,4628,1985,3552,0.8947850537090289,1576606,19813,18,3580000,2999039533,12,3,17,9,0,10,0,0,0,1,0,2025,10,16,3,0.6666666666666666,0.4403926144154708,0.0125782772751865,0.0055343559959899,5.027931556443699e-06
2044,2044,5157,6365,872,0.8970721236673853,160800,7926,1150,273000,113269546,31,15,25,2,0,7,0,0,0,1,2,2025,10,16,3,0.6666666666666666,0.5890088314694818,0.0564424350594834,0.0290328606854919,0.0042124387822755
2045,2045,7026,6099,5071,0.9447425320324784,8101154,202548,257,125000,663161398,91,2,23,10,0,1,2,0,3,1,3,2025,10,18,5,0.3333333333333333,64.80871353029175,0.0250340846459548,1.6203710370317037,0.0020559835521315
2046,2046,7688,2784,3216,0.9846953345404472,167941,7580,3134,1010000,724596979,91,2,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.1662780531900463,0.0637958342761191,0.0075049430644128,0.0031029672247849
2047,2047,6934,6501,5770,0.8949108927669158,8264619,100748,197,1490000,1244634301,67,28,26,5,0,5,2,0,3,1,1,2025,10,16,3,0.6666666666666666,5.546720438442659,0.0122141126875766,0.0676160620026429,0.0001322146763659
2048,2048,6157,3691,1223,0.8978597945779256,11157183,94069,493,187000,444437308,67,3,17,9,0,10,1,0,3,1,0,2025,10,16,3,0.6666666666666666,59.66376115635745,0.008475436095703,0.5030400906947021,0.0026363495382377
2049,2049,245,6678,3346,0.7525338839707274,21983342,178666,504,593000,846002897,91,42,26,5,0,5,2,0,1,1,1,2025,10,11,5,0.3333333333333333,37.07134052050503,0.0081502617686491,0.3012912288512161,0.000849914249723
2050,2050,7575,5908,4834,0.7390032040318602,4476776,81420,141,68000,67702225,91,36,1,8,0,3,2,0,0,1,3,2025,10,10,4,0.0,65.83397302980839,0.0182186872386093,1.197335333303922,0.0020734989191335
2051,2051,6544,2470,5497,0.5248979322853984,476697,755,43,49100,30616849,31,34,10,7,0,6,0,0,0,1,0,2025,10,2,3,0.6666666666666666,9.708498808578236,0.0016740158339242,0.0153764689110201,0.0008757459114885
2052,2052,5774,206,2623,0.9817527089916211,152398,447,5,843000,282056855,47,24,25,2,0,7,0,0,0,2,2,2025,10,19,6,0.5,0.1807803312214339,0.0029658987263695,0.0005302484813185,5.931191066202768e-06
2053,2053,5741,3363,4323,0.9468701849300488,3063216,43444,111,1610000,2480698234,48,46,23,10,0,1,2,0,0,1,3,2025,10,18,5,0.3333333333333333,1.9026174517904024,0.0142187118966759,0.0269838341715315,6.894405655648661e-05
2054,2054,2211,2532,413,0.8739353105651162,301823,3166,170,120000,31582517,91,44,10,7,0,6,1,0,0,1,0,2025,10,15,2,1.0,2.515170706910776,0.0110527989821882,0.0263831134740543,0.0014166548612094
2055,2055,517,1577,4803,0.8960104939104667,1174775,11718,20,17200,59041328,67,11,2,6,0,0,2,0,0,1,0,2025,10,16,3,0.6666666666666666,68.29690134294518,0.0099916920332046,0.6812394628219289,0.0011627230974943
2056,2056,7168,1896,4413,0.7927728840365944,75800,2290,368,261000,61012316,34,16,28,4,0,9,0,0,0,2,0,2025,10,12,6,0.5,0.2904203432170757,0.0350655004551391,0.0087739127436293,0.0014099562836923
2057,2057,224,158,6217,0.7826313857045761,546275,4759,46,232000,214585771,30,14,2,6,0,0,2,0,0,2,0,2025,10,12,6,0.5,2.3546234714505543,0.0087959200111299,0.0205128426170576,0.0001982750074353
2058,2058,5023,5523,3396,0.7535936308490818,6400604,59344,405,56400,427525843,67,23,23,10,0,1,2,0,3,1,3,2025,10,11,5,0.3333333333333333,113.48387439939007,0.0093348988103468,1.0521799258878388,0.0071807237460328
2059,2059,6286,6466,5107,0.8994028136482939,1091328,0,32,144000,135687674,27,34,2,6,0,0,0,0,0,1,0,2025,10,16,3,0.6666666666666666,7.578614037402518,2.9322046788823536e-05,0.0,0.000222220679023
2060,2060,2622,2695,3351,0.3288971665813278,12606371,211676,232,274000,118976082,91,12,2,6,0,0,2,0,3,1,0,2025,9,25,3,0.6666666666666666,46.00848537049135,0.0168095943860771,0.7725373265061076,0.0008467122382765
2061,2061,3862,5980,5896,0.906214127238627,315795,1650,300,14100,2348723,93,48,25,2,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,22.39522019714914,0.0061748723859706,0.1170129778029926,0.0212750868732713
2062,2062,2591,7240,7065,0.8877895318221363,274728,4851,704,4480000,3515343663,85,43,25,2,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,0.0613232005974998,0.0202199258178059,0.0010828122583008,0.0001571428220663
2063,2063,4516,465,5269,0.838413549194911,3792567,64996,396,1010000,1269889015,46,23,1,8,0,3,2,0,0,1,3,2025,10,14,1,0.8333333333333333,3.755013113848402,0.0172421430545213,0.0643524115322658,0.0003920788197239
2064,2064,6953,235,7000,0.9731165721566412,303193,7228,15,37500,65575110,91,13,1,8,0,3,2,0,0,1,3,2025,10,19,6,0.5,8.08493106850484,0.0238889951648119,0.1927415268926162,0.0003999893336177
2065,2065,1310,2275,1395,0.9534941520926168,319500,4480,95,20400,13949786,87,45,17,9,0,10,1,0,0,2,0,2025,10,18,5,0.3333333333333333,15.660997009950492,0.0143192040087511,0.2195970785745797,0.004656634478702
2066,2066,4054,1094,220,0.9793633359588512,116299,8648,296,1280000,311406105,72,35,25,2,0,7,1,0,0,1,2,2025,10,19,6,0.5,0.090858522766779,0.0769045571797076,0.0067562447216838,0.000231249819336
2067,2067,19,5241,1580,0.9739601018009124,105401,3119,403,5700000,2461724976,79,39,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.0184914002646666,0.0334149257129845,0.0005471928864573,7.070174198215052e-05
2068,2068,6595,7769,2848,0.7761021901017102,10570489,115747,189,34100,38828220,91,40,1,8,0,3,2,0,3,1,3,2025,10,12,6,0.5,309.97592445969326,0.010967892689932,3.3942406381044545,0.0055423594615993
2069,2069,4518,1643,2945,0.880194940704996,807932,15446,424,816000,1087891784,67,13,10,7,0,6,1,0,0,1,0,2025,10,16,3,0.6666666666666666,0.990111531726064,0.0196427178986376,0.018928898371448,0.0005196072063637
2070,2070,6418,7967,1628,0.8736334223516451,5060890,16716,245,118000,194481330,67,44,26,5,0,5,2,0,0,1,1,2025,10,15,2,1.0,42.88853484292506,0.0033513861491978,0.1416598164422335,0.0020762535910712
2071,2071,7019,1316,5880,0.8926413963428104,1801330,49115,206,85200,31585023,46,48,1,8,0,3,2,0,0,1,3,2025,10,16,3,0.6666666666666666,21.142122745038204,0.0273803093379284,0.5764603701834485,0.0024178119975117
2072,2072,780,7381,7185,0.9535148637579596,250924,6375,887,395000,85355076,48,25,20,0,0,4,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.6352490246860134,0.0289409186011756,0.0161391996475958,0.0022455639352811
2073,2073,8425,901,2619,0.91304395580255,498534,45632,1624,495000,440462007,60,27,25,2,0,7,1,0,0,1,2,2025,10,17,4,0.0,1.007137359318466,0.0947897339203867,0.092185672352177,0.0032808014529263
2074,2074,3825,6680,2256,0.7917900213706162,28740163,184253,320,104000,106643367,39,28,24,3,0,2,3,0,1,1,1,2025,10,12,6,0.5,276.3450639897693,0.0064221275842406,1.7716464264766685,0.0030768934914087
2075,2075,7869,2670,1515,0.9255525464365064,8354447,66783,25,227000,554912613,67,38,23,10,0,1,2,0,3,1,3,2025,10,17,4,0.0,36.80356914727248,0.0079966982857514,0.2941969418636922,0.0001101316734287
2076,2076,6145,5362,6489,0.9841386300802242,6483732,382662,1185,24000000,52482463715,67,32,17,9,0,10,1,3,3,1,0,2025,10,19,6,0.5,0.2701554887435213,0.0592015433084613,0.0159442493356562,4.937499794270842e-05
2077,2077,5689,4962,4802,0.9852294444566496,38541,896,178,138000,107261649,34,16,17,9,0,10,0,0,0,2,0,2025,10,19,6,0.5,0.2792805849232976,0.0278657049452545,0.00649270657459,0.0012898457257556
2078,2078,4853,5162,5066,0.9118392272665689,414406,25070,1958,2170000,2055288049,81,41,10,7,0,6,1,0,0,2,0,2025,10,17,4,0.0,0.190970418907641,0.0652209060175141,0.0115529900677465,0.0009023037316572
2079,2079,1853,90,4659,0.9662409268784132,6978097,0,0,2250000,862716853,42,35,26,5,0,5,0,0,3,0,1,2025,10,19,6,0.5,3.1013750660555264,0.0,0.0,0.0
2080,2080,2225,2211,991,0.8223820925685459,40896,4294,191,1260000,177294865,12,5,22,1,0,8,0,0,0,1,2,2025,10,13,0,0.1666666666666666,0.0324571170975261,0.1096657456537154,0.0034079338032271,0.00015158718128
2081,2081,926,2181,3160,0.8587320067406381,2291625,41264,57,912000,484478915,93,48,1,8,0,3,2,0,0,1,3,2025,10,15,2,1.0,2.5127439553246105,0.0180313017918281,0.0452455644237232,6.24999314693734e-05
2082,2082,430,7645,7309,0.7845848723251265,9947520,109197,914,65200,727309145,67,23,24,3,0,2,2,0,3,1,1,2025,10,12,6,0.5,152.56698516893914,0.0110691900022126,1.674774926764927,0.0140181899050628
2083,2083,7672,2843,5470,0.7445074860117984,2838140,52413,488,1320000,948704918,67,15,28,4,0,9,1,0,0,1,0,2025,10,10,4,0.0,2.150104431739067,0.0186393135506657,0.0397067881009181,0.0003696966896237
2084,2084,6887,6141,1350,0.9799730748350156,50356,1063,7,23800,6542719,73,36,2,6,0,0,2,0,0,2,0,2025,10,19,6,0.5,2.1157094239737826,0.0212482872291836,0.0446619889920591,0.0002941052896937
2085,2085,2168,8188,353,0.8402760300130012,5036266,184747,159,148000,15018415,91,26,23,10,0,1,2,0,0,1,3,2025,10,14,1,0.8333333333333333,34.02859440138918,0.0367148922009099,1.248282106201985,0.0010743170654252
2086,2086,3475,7322,6862,0.7593138162498008,917947,13981,888,1750000,933863434,80,40,10,7,0,6,1,0,0,2,0,2025,10,11,5,0.3333333333333333,0.5245408431195182,0.0161980852945918,0.0079891382919209,0.0005074282814695
2087,2087,2413,5616,4020,0.9297579559469114,8261805,61292,625,21800000,12616411545,42,21,25,2,0,7,0,2,3,0,2,2025,10,17,4,0.0,0.3789818633494558,0.0074943662438938,0.0028115595040569,2.866972345551728e-05
2088,2088,2712,755,5588,0.9115436153152814,2675753,9400,302,27900,14391575,39,19,2,6,0,0,2,0,0,1,0,2025,10,17,4,0.0,95.90168811153724,0.0036258938601979,0.3369054872585212,0.010823984803412
2089,2089,2782,960,2328,0.7868480924869345,4534234,0,450,21700,31658369,91,5,2,6,0,0,2,0,0,1,0,2025,10,12,6,0.5,208.9412469471453,9.92449663504428e-05,0.0,0.0207363715957789
2090,2090,7573,3568,6431,0.8632738239068658,73029,566,30,10200,6068187,67,45,2,6,0,0,2,0,0,1,0,2025,10,15,2,1.0,7.1590040192138025,0.0081610297138162,0.0554847563964317,0.0029408881482207
2091,2091,2752,2912,1768,0.9457351229049208,610606,17835,1267,506000,114177555,79,46,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,1.206728840456837,0.0312836243279228,0.0352469659150871,0.0025039476206568
2092,2092,4810,4488,5137,0.7316348721682289,6656029,242282,27716,1160000,464509309,42,21,10,7,0,6,0,0,3,0,0,2025,10,10,4,0.0,5.7379510879732,0.0405644205329603,0.2088636130486094,0.0238930828507906
2093,2093,154,436,4881,0.8892315030706186,1374417,32602,40,53400,57424681,30,4,17,9,0,10,0,0,0,2,0,2025,10,16,3,0.6666666666666666,25.73766408868748,0.023749688959254,0.6105129117432258,0.0007490496432651
2094,2094,659,7372,7036,0.8858448319687113,294783,15156,1067,1710000,1687782823,48,25,25,2,0,7,0,0,0,1,2,2025,10,16,3,0.6666666666666666,0.1723876184867728,0.0550335160660008,0.0088631527116066,0.0006239762432887
2095,2095,1397,6400,4635,0.869765989562552,25038683,402761,556,16300000,7255324635,42,21,23,10,2,1,3,2,1,0,3,2025,10,15,2,1.0,1.5361154272321824,0.0161077555034441,0.0247092622877753,3.4110427355188506e-05
2096,2096,5393,4942,3283,0.9820144291268208,95843,10284,380,776000,60646876,30,7,28,4,0,9,0,0,0,2,0,2025,10,19,6,0.5,0.1235088614576527,0.1112641375568632,0.013252560241546,0.0004896900906055
2097,2097,4210,3035,7504,0.7598880942442747,692654,14464,159,242000,98920700,91,6,22,1,0,8,1,0,0,1,2,2025,10,11,5,0.3333333333333333,2.862194784319073,0.0211115201651615,0.0597683480646774,0.0006570220784211
2098,2098,5969,4285,4212,0.9562575903546532,56440,1659,0,21100,3312090,67,49,10,7,0,6,1,0,0,1,0,2025,10,18,5,0.3333333333333333,2.67475475095967,0.0293935259828847,0.0786218662622624,0.0
2099,2099,75,6345,3819,0.8946174775073814,5391329,67699,349,63900,208851003,77,39,26,5,0,5,2,0,0,2,1,2025,10,16,3,0.6666666666666666,84.37002550820802,0.0126217463965292,1.0594356895823227,0.0054615733713087
2100,2100,3855,607,2322,0.9043102230897376,669218,93295,3247,2300000,317413512,12,5,25,2,0,7,0,0,0,1,2,2025,10,16,3,0.6666666666666666,0.2909642213199038,0.1442606979180208,0.0405630258421626,0.0014117385166354
2101,2101,2715,6720,6240,0.4916983879420513,7348184,78048,462,2730000,3991427243,89,39,28,4,0,9,1,0,3,2,0,2025,10,1,2,1.0,2.6916415048932216,0.0106842710138626,0.0285890005168496,0.0001692307072414
2102,2102,4014,3818,7167,0.9042229830446332,717417,5850,347,229000,145918730,57,26,17,9,0,10,1,0,0,1,0,2025,10,16,3,0.6666666666666666,3.1328116471107115,0.0086379209888795,0.0255457399749346,0.0015152772258636
2103,2103,5355,2217,2137,0.9525137999315804,339668,6076,528,455000,63333307,67,29,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,0.7465214362166237,0.0194424572157011,0.0133538168047982,0.0011604370100285
2104,2104,2113,6992,4824,0.9110292756251964,2608917,17873,26,95800,227228239,67,12,1,8,0,3,2,0,0,1,3,2025,10,17,4,0.0,27.232669805116856,0.0068606985731249,0.1865638145739606,0.0002713959144476
2105,2105,6820,618,1960,0.8409849338324875,1675266,16639,334,1830,4774639,67,11,10,7,0,6,1,0,0,1,0,2025,10,14,1,0.8333333333333333,914.9459311851448,0.010131519333933,9.087383943200438,0.182413981430912
2106,2106,4859,5500,3980,0.7412381810136139,4916518,187248,37669,3860000,1459268642,12,5,10,7,0,6,0,0,0,1,0,2025,10,10,4,0.0,1.2737089964484465,0.0457472044753615,0.0485098319922715,0.0097588057619674
2107,2107,4878,4230,4082,0.81356017837129,10184497,503421,196,1170000,292881355,12,5,1,8,0,3,3,0,3,1,3,2025,10,13,0,0.1666666666666666,8.70469085069158,0.0494493690312472,0.4302739912188109,0.0001675212243408
2108,2108,621,5770,5696,0.6081186590138259,9716317,125313,3571,62100000,41316397193,67,2,10,7,0,6,1,3,3,1,0,2025,10,5,6,0.5,0.1564624290424729,0.0132646955359015,0.0020179226728192,5.750402483890459e-05
2109,2109,2042,5000,3742,0.9858225512377884,69937,2343,267,605000,243298879,12,5,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.1155981560361057,0.0373187680517029,0.0038727208715357,0.0004413215845924
2110,2110,2965,4090,4201,0.81290336752852,2993039,39134,429,43900,78754641,86,44,2,6,0,0,2,0,0,1,0,2025,10,13,0,0.1666666666666666,68.17701191316827,0.0132183331996899,0.8914147741509305,0.009771986970684
2111,2111,2577,4121,538,0.916357194636248,109787,1562,798,1390000,725957005,61,28,25,2,0,7,1,0,0,2,2,2025,10,17,4,0.0,0.0789833964148227,0.0214959740590957,0.001123740198748,0.0005741003064026
2112,2112,2585,4496,16,0.8393421221925337,2128844,23985,90,1350000,1906597557,67,48,2,6,0,0,2,0,0,1,0,2025,10,14,1,0.8333333333333333,1.5769203133923604,0.0113089492189426,0.0177666535061825,6.666661728398719e-05
2113,2113,8145,6423,4758,0.751219007032546,25041577,467867,2668,19300,46544439,67,2,26,5,2,5,3,0,1,1,1,2025,10,11,5,0.3333333333333333,1297.4238122377078,0.0187901497261873,24.240557484068184,0.1382311797316201
2114,2114,5629,5508,4337,0.9819918345828,90269,4090,282,666000,131759614,91,8,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.1355388355272739,0.0484324803367674,0.0061411319202223,0.0004234227876534
2115,2115,6599,1997,2185,0.8389997520876022,129879,14282,47,1140000,683706984,22,7,20,0,0,4,0,0,0,1,2,2025,10,14,1,0.8333333333333333,0.1139288474308355,0.1103249153064367,0.0125280591859129,4.1228034010496485e-05
2116,2116,7276,1443,3864,0.8671889562889419,793716,10845,114,129000,448410194,67,22,1,8,0,3,2,0,0,1,3,2025,10,15,2,1.0,6.152789513259587,0.0138071882043599,0.0840691157432888,0.0008837140797358
2117,2117,3473,1429,7437,0.7833559801795218,5330259,86949,231,34700,259636633,67,23,1,8,0,3,2,0,0,1,3,2025,10,12,6,0.5,153.60534278551052,0.0163556749576943,2.5056626610184143,0.006656868678136
2118,2118,992,1132,3507,0.9145446101028938,1178154,12673,909,6800000,7086803960,67,6,17,9,0,10,1,2,0,1,0,2025,10,17,4,0.0,0.1732579156973653,0.0115281945075138,0.0018636761965182,0.0001336764509299
2119,2119,3297,6895,3736,0.960972946171637,44280,496,92,75800,15621971,87,17,20,0,0,4,2,0,0,2,2,2025,10,18,5,0.3333333333333333,0.5841611588237622,0.0132788329080192,0.0065434492948641,0.0012137043046925
2120,2120,1338,3535,3200,0.7163844963770316,243117,2220,106,427000,515876172,2,0,10,7,0,6,0,0,0,2,0,2025,10,9,3,0.6666666666666666,0.5693593223435074,0.0095673705772505,0.0051990510560865,0.0002482429783536
